total_strength,DMN_within,DMN_FPN_between,DMN_MTL_between,FPN_within,FPN_MTL_between,MTL_within,src_subject_id
214.6553651697163,0.021967322692411473,0.01733193239871886,0.0060199470672149475,0.03253929370911971,0.0046238980674441,0.019385637733323295,HCD1410933
265.3989703600906,0.03535009545319412,0.023362806093542302,0.011975154068131197,0.0426572113958706,0.006797183993269188,0.02599256644586503,HCD0185644
303.45558658345715,0.02743841182778962,0.019704139379512122,0.010006707596479194,0.0400053263650128,0.006974407909378152,0.025082090693611107,HCD2229547
194.87425076114437,0.02540268880651108,0.019590622808854187,0.007765399395814989,0.026310730647375543,0.005563729192281585,0.010687111438009687,HCD0143426
234.80324532285977,0.02980784086681305,0.02071559790710605,0.011225586287858365,0.029225709453980973,0.0062161993157931516,0.02280767753072659,HCD0904650
188.6044585803437,0.020955614172246118,0.016730399177901974,0.009168309074342917,0.033386807206663344,0.006593339957510306,0.01691425576438983,HCD0022919
190.67117889427865,0.026297102683459594,0.02281140689958135,0.008837434660414848,0.04832367605483329,0.004535625237494249,0.020325460525873994,HCD1527045
284.8597191691361,0.029340044390317194,0.023036223010858073,0.015819024527898278,0.03771091438215603,0.01028825266944527,0.038042002103672694,HCD0678970
208.57510147382956,0.027287010137430373,0.018204089503817782,0.009927413634731392,0.0328353484821403,0.007777796325476399,0.022457299091872517,HCD1798985
217.48795847250105,0.025023670369168582,0.014688055942682248,0.008436322146548237,0.02550934427297277,0.004833004984683228,0.01814091498642807,HCD0541539
233.0390635688879,0.031764606681631884,0.02214616330643034,0.01177150684603124,0.034523565544523294,0.00592249514788742,0.022107768104855957,HCD1881164
260.42499042514333,0.036455572103418196,0.02427066285765566,0.014352775424530171,0.04280412683889754,0.007172751007292319,0.026934066904034767,HCD0129937
248.62400051712675,0.030044602276008903,0.026902688962770246,0.009020055619189142,0.050304781213457106,0.00769695612434671,0.023020974446225487,HCD1139541
187.15615984384382,0.02671205144180217,0.016085131782990984,0.008769173197057488,0.02574935225205271,0.005431025242492019,0.015821350743431592,HCD2342745
271.23015114134216,0.028309905732616596,0.01968094103455441,0.013538115915485092,0.03476729751876211,0.009160057739025704,0.025839236083694043,HCD1856468
272.26262578943,0.036003601523210214,0.028878576204422968,0.013246136904932359,0.05203877564487958,0.009768794986890596,0.02778435665646819,HCD1880162
268.03353201152544,0.029211354143612377,0.0202961864728256,0.014760309829375208,0.03328567392840192,0.007409373629745819,0.02317975142977184,HCD2240030
207.9631815986801,0.03036483259424216,0.019578968282002146,0.007888078069842418,0.030844695664635217,0.004364798140212534,0.01376757909827173,HCD1363546
251.81527598483564,0.025868241468939422,0.020227495761438154,0.013762147820867206,0.04283383636149416,0.008406598314672876,0.023785932565189523,HCD0147333
234.3238447130802,0.027460784535734428,0.019264182020885073,0.00912097719299639,0.03037372358837824,0.006307672450853419,0.020444392075702734,HCD0933051
251.73718530470893,0.03011794128547426,0.02069264413944885,0.013219770854611597,0.039744469310802714,0.010359953647391734,0.021158015759194168,HCD2068145
225.16064494636734,0.031136669376644232,0.02397909692833343,0.01052031634425175,0.04779975707529135,0.007406759091821945,0.028265426681162564,HCD2449763
170.26366642956933,0.018730005994110507,0.014503501070689784,0.00667410751540154,0.025722641863795196,0.00417175562025643,0.014459039475319766,HCD0997380
253.55427182699952,0.03419748799945961,0.024279246751743075,0.01125459718908513,0.0464688876783339,0.007578686520743221,0.022018883092479388,HCD2300426
206.51554390032987,0.024052203446922188,0.01952951179920163,0.007083135931672463,0.030634408116326266,0.0037735639171653326,0.017627661455283473,HCD1791163
156.67991796899219,0.02094073725060636,0.013689639667845475,0.006311235266814218,0.021774225196197247,0.003485258642972609,0.010463656599224266,HCD0802440
189.3599971882803,0.02251722390308767,0.015931816671328973,0.009363249543062804,0.0326662512742569,0.004768239209728635,0.015730590221211233,HCD0247438
231.8347662729598,0.024224485919620287,0.02095922807349351,0.012610277710707008,0.04233954669669232,0.00905611239631413,0.031554145800755606,HCD1445245
161.88487178664514,0.021124736955558054,0.012993346243029526,0.007141252497585909,0.01893380244117502,0.00492081633468307,0.01533938472467948,HCD0714443
202.82328800071855,0.023019070722440506,0.013903581171761036,0.007737124555811237,0.018403390673630445,0.003327040562758518,0.017764747000021282,HCD2600034
240.739336788484,0.03153022967742783,0.023200126936222205,0.011830989894410908,0.03570177593473804,0.006216273098738671,0.024295290377924366,HCD1983879
184.5892844710195,0.02028793942670798,0.015766447941943075,0.006849292806218361,0.02439662723891202,0.003168124744456185,0.013275501288376408,HCD0977576
283.31525681655523,0.03231763843970279,0.026748547399715848,0.01543791248214869,0.040468713713141036,0.010671561628092446,0.03393311755570745,HCD0425335
248.77233734265704,0.027901412595981907,0.01867120000468594,0.008815112063682885,0.0343473256758386,0.004635775775724934,0.026024704679822402,HCD1181843
240.38079406032455,0.027917095797120848,0.020493443118392105,0.014810313146242874,0.03542234187422565,0.008275575377090774,0.031327373658868875,HCD0822850
196.03294756026446,0.03435920372942008,0.019706989759455486,0.014292419209895615,0.032595676031812355,0.0060391840046348216,0.02121544018574469,HCD2655766
228.48798323816928,0.024345764560076383,0.019210165252303374,0.008316590763446357,0.03824442178210107,0.008437920993856244,0.020445214166774653,HCD2797584
303.1741801135229,0.031198850120612288,0.024241216625403985,0.012959108854933121,0.03410082320491076,0.006730044078070117,0.02905889854941961,HCD0519849
195.86046359003234,0.023829550890117394,0.01758871124779221,0.006677420633531737,0.03233215205646734,0.004752489722107244,0.016211093353754705,HCD2304737
239.93859449242805,0.030604893125676824,0.018129539958692886,0.009407942473955468,0.02921764384029404,0.006727475886384179,0.022819417433037996,HCD0858467
197.39830203811982,0.027858476158196324,0.01565847924811782,0.010227592845460761,0.02394204523400938,0.005180884406000764,0.014475719404850065,HCD2711649
184.266144640884,0.025752538944660567,0.017877299168394985,0.010234415605252938,0.0225452853529561,0.004476835823715756,0.021898266612815055,HCD0267747
146.21624734884114,0.017543558007130346,0.013708762022811852,0.007070051027542668,0.026553412662196855,0.005449440169353158,0.013921060854127363,HCD2633554
244.86656345709463,0.027562394961539595,0.01971389646385673,0.01034139369975452,0.03858624095466282,0.006530971219451481,0.020923111119619517,HCD2751560
197.0540122566057,0.026112667278541196,0.016702898018944826,0.007312832688145229,0.021830458324632103,0.004685080624194954,0.016761564308699198,HCD0621638
260.2114931975759,0.0296429548017188,0.023884830228984504,0.011557057540754744,0.04084881016423123,0.009148928550544994,0.02298783331773107,HCD2216437
199.39641950014067,0.031216830093404663,0.02069698710411278,0.00994073724682141,0.028127533825341687,0.0067365724184864076,0.021151340087983493,HCD1113220
